conflict_new_id,conflict_name,dyad_new_id,dyad_name,type_of_violence,active_year,country,conflict_dyad,dyad_ep_start,dyad_ep_end,dyad_recurrence_date,dyad_ep_id,conf_ep_start,conf_ep_end,conf_recurrence_date,conf_ep_id,location,incompatibility,territory_name,type_of_conflict,region,conf_subid,conf_recurrence,confactor_recurrence,dyad_recurrence,factions,link_type_1,link_id_1,link_type_2,link_id_2,link_type_3,link_id_3,link_type_4,link_id_4,link_type_5,link_id_5,link_type_6,link_id_6,dyad_recurrence_years,conf_recurrence_years,conf_ep_low,conf_ep_best,conf_ep_high,dyad_ep_low,dyad_ep_best,dyad_ep_high,conf_ep_freq,dyad_ep_freq,cont_dyad,cont_conf
419,Ivory Coast: Government,881,Government of Ivory Coast - MJP,1,1,Ivory Coast,419_881,12/1/2002,4/16/2003,,419_881_2003,9/19/2002,11/9/2004,12/16/2010,419_2004,Ivory Coast,2,,3,4,1,3,2,3,,4,419_882_2004,,,,,,,,,,,,6,767,826,1244,60,60,75,51,10,1,1
419,Ivory Coast: Government,882,Government of Ivory Coast - FRCI,1,1,Ivory Coast,419_882,6/7/2004,11/9/2004,12/16/2010,419_882_2004,9/19/2002,11/9/2004,12/16/2010,419_2004,Ivory Coast,2,,3,4,1,3,2,2,6,6,419_879_2002,6,419_880_2003,6,419_881_2003,,,,,,,6,6,767,826,1244,47,47,48,51,5,0,1
419,Ivory Coast: Government,882,Government of Ivory Coast - FRCI,1,1,Ivory Coast,419_882,12/16/2010,3/28/2011,,419_882_2011,12/16/2010,4/27/2011,,419_2011,Ivory Coast,2,,3,4,2,0,0,0,,,,,,,,,,,,,,,,96,104,185,48,54,135,15,8,0,0
419,Ivory Coast: Government,10842,Government of Ivory Coast - FDSI-CI,1,1,Ivory Coast,419_10842,3/1/2011,4/27/2011,,419_10842_2011,12/16/2010,4/27/2011,,419_2011,Ivory Coast,2,,3,4,2,0,0,0,,,,,,,,,,,,,,,,96,104,185,48,50,50,15,7,0,0
420,"Australia, United Kingdom, United States - Iraq",883,"Government of Australia, Government of United Kingdom, Government of United States of America - Government of Iraq",1,1,Iraq,420_883,3/17/2003,4/28/2003,,420_883_2003,3/17/2003,4/28/2003,,420_2003,"Australia, Iraq, United Kingdom, United States of America",2,,2,"1, 2, 3, 5",1,0,0,0,,3,371_799,3,259_521_2004,,,,,,,,,,,7927,7927,13814,7927,7927,13814,95,95,0,0
421,India: Bodoland,884,Government of India - ABSU,1,1,India,421_884,1/1/1989,11/15/1990,,421_884_1990,1/1/1989,11/15/1990,1/1/1992,421_1990,India,1,Bodoland,3,3,1,2,3,0,,,,,,,,,,,,,,,2,97,97,105,97,97,105,13,13,0,0
421,India: Bodoland,885,Government of India - NDFB,1,0,India,421_885,1/1/1992,12/23/2009,3/14/2011,421_885_2009,1/1/1992,4/13/2015,8/3/2018,421_2015,India,1,Bodoland,3,3,1,1,2,1,1,1,421_886_2013,,,,,,,,,,,2,3,732,753,827,503,511,532,363,197,0,0
421,India: Bodoland,885,Government of India - NDFB,1,0,India,421_885,3/14/2011,6/21/2011,8/3/2018,421_885_2011,1/1/1992,4/13/2015,8/3/2018,421_2015,India,1,Bodoland,3,3,1,1,2,1,,,,,,,,,,,,,,7,3,732,753,827,17,17,17,363,5,0,0
421,India: Bodoland,885,Government of India - NDFB,1,0,India,421_885,8/3/2018,8/3/2018,,421_885_2018,8/3/2018,8/3/2018,,421_2018,India,1,Bodoland,3,3,1,0,0,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0
421,India: Bodoland,886,Government of India - NDFB - RD,1,0,India,421_886,1/3/2009,4/17/2013,,421_886_2013,1/1/1992,4/13/2015,8/3/2018,421_2015,India,1,Bodoland,3,3,1,1,2,0,-99,2,421_885_2009,1,421_14102_2015,,,,,,,,,,3,732,753,827,141,146,180,363,102,0,0
421,India: Bodoland,14102,Government of India - NDFB-S,1,0,India,421_14102,1/14/2013,4/13/2015,,421_14102_2015,1/1/1992,4/13/2015,8/3/2018,421_2015,India,1,Bodoland,3,3,1,1,2,3,4,4,13653_14685_2018,2,421_886_2013,,,,,,,,,,3,732,753,827,71,79,98,363,59,1,0
422,Myanmar (Burma): Wa,887,Government of Myanmar (Burma) - UWSA,1,1,Myanmar (Burma),422_887,1/1/1997,7/15/1997,4/7/2003,422_887_1997,1/1/1997,7/15/1997,4/7/2003,422_1997,Myanmar (Burma),1,Wa,3,3,1,1,1,1,,,,,,,,,,,,,,6,6,130,130,130,130,130,130,4,4,0,0
422,Myanmar (Burma): Wa,887,Government of Myanmar (Burma) - UWSA,1,0,Myanmar (Burma),422_887,4/7/2003,12/23/2004,12/3/2007,422_887_2004,4/7/2003,12/23/2004,12/3/2007,422_2004,Myanmar (Burma),1,Wa,3,3,1,1,1,1,,,,,,,,,,,,,,3,3,11,11,12,11,11,12,2,2,0,0
422,Myanmar (Burma): Wa,887,Government of Myanmar (Burma) - UWSA,1,0,Myanmar (Burma),422_887,12/3/2007,12/3/2007,2/2/2009,422_887_2007,12/3/2007,12/3/2007,2/2/2009,422_2007,Myanmar (Burma),1,Wa,3,3,1,1,1,1,,,,,,,,,,,,,,2,2,0,0,2,0,0,2,1,1,0,0
422,Myanmar (Burma): Wa,887,Government of Myanmar (Burma) - UWSA,1,0,Myanmar (Burma),422_887,2/2/2009,2/8/2009,5/5/2011,422_887_2009,2/2/2009,2/8/2009,5/5/2011,422_2009,Myanmar (Burma),1,Wa,3,3,1,1,1,1,,,,,,,,,,,,,,2,2,0,12,12,0,12,12,1,1,0,0
422,Myanmar (Burma): Wa,887,Government of Myanmar (Burma) - UWSA,1,0,Myanmar (Burma),422_887,5/5/2011,5/5/2011,9/23/2015,422_887_2011,5/5/2011,5/5/2011,9/23/2015,422_2011,Myanmar (Burma),1,Wa,3,3,1,1,1,1,,,,,,,,,,,,,,4,4,1,1,1,1,1,1,1,1,0,0
422,Myanmar (Burma): Wa,887,Government of Myanmar (Burma) - UWSA,1,0,Myanmar (Burma),422_887,9/23/2015,9/23/2015,,422_887_2015,9/23/2015,9/23/2015,,422_2015,Myanmar (Burma),1,Wa,3,3,1,1,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0
423,Thailand: Patani,888,Government of Thailand - Patani insurgents,1,1,Thailand,423_888,2/4/2003,12/29/2018,,423_888_2018,2/4/2003,12/29/2018,,423_2018,Thailand,1,Patani,3,3,1,0,0,0,,,,,,,,,,,,,,,,1832,1860,1908,1832,1860,1908,1188,1188,0,0
424,Nigeria: Northern Nigeria,889,Government of Nigeria - Ahlul Sunnah Jamaa,1,1,Nigeria,424_889,12/22/2003,10/8/2004,,424_889_2004,12/22/2003,10/8/2004,,424_2004,Nigeria,1,Northern Nigeria,3,4,1,0,0,0,,,,,,,,,,,,,,,,63,63,70,63,63,70,8,8,0,0
425,Nigeria: Niger Delta,890,Government of Nigeria - NDPVF,1,1,Nigeria,425_890,6/4/2004,9/16/2004,4/27/2009,425_890_2004,6/4/2004,9/16/2004,4/27/2009,425_2004,Nigeria,1,Niger Delta,3,4,1,1,1,1,,,,,,,,,,,,,,5,5,67,67,137,67,67,137,5,5,0,0
425,Nigeria: Niger Delta,890,Government of Nigeria - NDPVF,1,0,Nigeria,425_890,4/27/2009,4/27/2009,,425_890_2009,4/27/2009,4/27/2009,,425_2009,Nigeria,1,Niger Delta,3,4,1,0,0,0,,,,,,,,,,,,,,,,0,0,6,0,0,6,1,1,0,0
426,Israel: Southern Lebanon,891,Government of Israel - Hezbollah,1,0,Lebanon,426_891,6/6/1989,10/6/2003,1/9/2005,426_891_2003,6/6/1989,10/6/2003,1/9/2005,426_2003,Israel,1,Southern Lebanon,3,2,1,1,1,1,,,,,,,,,,,,,,2,2,740,758,930,740,758,930,349,349,0,0
426,Israel: Southern Lebanon,891,Government of Israel - Hezbollah,1,1,Lebanon,426_891,1/9/2005,8/23/2006,1/28/2015,426_891_2006,1/9/2005,8/23/2006,1/28/2015,426_2006,Israel,1,Southern Lebanon,3,2,1,1,1,1,,,,,,,,,,,,,,9,9,831,833,1134,831,833,1134,150,150,0,0
426,Israel: Southern Lebanon,891,Government of Israel - Hezbollah,1,0,Lebanon,426_891,1/28/2015,1/28/2015,,426_891_2015,1/28/2015,1/28/2015,,426_2015,Israel,1,Southern Lebanon,3,2,1,0,0,0,,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,0,0
429,DR Congo (Zaire): Kongo Kingdom,894,Government of DR Congo (Zaire) - BDK,1,0,DR Congo (Zaire),429_894,7/2/1998,7/2/1998,7/20/2002,429_894_1998,7/2/1998,7/2/1998,7/20/2002,429_1998,DR Congo (Zaire),1,Kongo Kingdom,3,4,1,1,1,1,,,,,,,,,,,,,,4,4,8,8,8,8,8,8,1,1,0,0
429,DR Congo (Zaire): Kongo Kingdom,894,Government of DR Congo (Zaire) - BDK,1,0,DR Congo (Zaire),429_894,7/20/2002,7/20/2002,1/31/2007,429_894_2002,7/20/2002,7/20/2002,1/31/2007,429_2002,DR Congo (Zaire),1,Kongo Kingdom,3,4,1,1,1,1,,,,,,,,,,,,,,5,5,0,14,14,0,14,14,2,2,0,0
429,DR Congo (Zaire): Kongo Kingdom,894,Government of DR Congo (Zaire) - BDK,1,1,DR Congo (Zaire),429_894,1/31/2007,3/8/2008,1/1/2017,429_894_2008,1/31/2007,3/8/2008,1/1/2017,429_2008,DR Congo (Zaire),1,Kongo Kingdom,3,4,1,1,1,1,,,,,,,,,,,,,,9,9,366,366,409,366,366,409,17,17,0,0
429,DR Congo (Zaire): Kongo Kingdom,894,Government of DR Congo (Zaire) - BDK,1,1,DR Congo (Zaire),429_894,1/1/2017,8/7/2017,,429_894_2017,1/1/2017,8/7/2017,,429_2017,DR Congo (Zaire),1,Kongo Kingdom,3,4,1,1,1,1,,,,,,,,,,,,,,,,86,86,90,86,86,90,10,10,0,0
430,Niger: Government,895,Government of Niger - FLAA,1,0,Niger,430_895,10/1/1991,1/1/1993,,430_895_1993,10/1/1991,1/1/1993,12/29/1996,430_1993,Niger,2,,3,4,1,3,2,3,,4,373_803_1995,,,,,,,,,,,,3,75,75,199,75,75,199,20,20,1,1
430,Niger: Government,896,Government of Niger - UFRA,1,1,Niger,430_896,12/29/1996,11/28/1997,,430_896_1997,12/29/1996,11/28/1997,2/1/2007,430_1997,Niger,2,,3,4,1,2,3,0,6,6,373_803_1995,,,,,,,,,,,,10,65,65,65,65,65,65,6,6,0,0
430,Niger: Government,897,Government of Niger - MNJ,1,1,Niger,430_897,2/1/2007,11/16/2008,,430_897_2008,2/1/2007,11/16/2008,,430_2008,Niger,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,128,128,201,128,128,201,25,25,0,0
432,Russia (Soviet Union): Caucasus Emirate,899,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,1,0,Russia (Soviet Union),432_899,10/7/2007,2/15/2018,,432_899_2018,10/7/2007,2/15/2018,,432_2018,Russia (Soviet Union),1,Caucasus Emirate,3,1,1,0,0,0,,4,13588_14619_2018,,,,,,,,,,,,,2631,2956,4048,2631,2956,4048,1477,1477,0,0
434,India: Islamic State,901,Government of India - PULF,1,0,India,434_901,6/20/2000,6/20/2000,1/13/2005,434_901_2000,6/20/2000,6/20/2000,1/13/2005,434_2000,India,1,Islamic State,3,3,1,1,1,1,,,,,,,,,,,,,,5,5,2,2,2,2,2,2,1,1,0,0
434,India: Islamic State,901,Government of India - PULF,1,0,India,434_901,1/13/2005,3/15/2011,,434_901_2011,1/13/2005,3/15/2011,,434_2011,India,1,Islamic State,3,3,1,1,1,0,,,,,,,,,,,,,,,,55,59,59,55,59,59,45,45,0,0
435,Djibouti - Eritrea,902,Government of Djibouti - Government of Eritrea,1,1,Djibouti,435_902,6/10/2008,6/11/2008,,435_902_2008,6/10/2008,6/10/2008,,435_2008,"Djibouti, Eritrea",1,Common border,2,4,1,0,0,0,,,,,,,,,,,,,,,,35,35,44,35,35,44,2,2,0,0
439,Myanmar (Burma): Kokang,906,Government of Myanmar (Burma) - MNDAA,1,0,Myanmar (Burma),439_906,1/1/2009,2/15/2010,11/19/2014,439_906_2010,1/1/2009,2/15/2010,11/19/2014,439_2010,Myanmar (Burma),1,Kokang,3,3,1,1,1,2,,,,,,,,,,,,,,4,4,80,81,271,80,81,271,11,11,0,0
439,Myanmar (Burma): Kokang,906,Government of Myanmar (Burma) - MNDAA,1,1,Myanmar (Burma),439_906,11/19/2014,12/19/2015,3/6/2017,439_906_2015,11/19/2014,12/19/2015,3/6/2017,439_2015,Myanmar (Burma),1,Kokang,3,3,1,1,1,1,,3,231_461_2018,,,,,,,,,,,2,2,314,376,2555,314,376,2555,63,63,0,0
439,Myanmar (Burma): Kokang,906,Government of Myanmar (Burma) - MNDAA,1,0,Myanmar (Burma),439_906,3/6/2017,8/14/2018,,439_906_2018,3/6/2017,8/14/2018,,439_2018,Myanmar (Burma),1,Kokang,3,3,1,1,0,0,,,,,,,,,,,,,,,,46,46,60,46,46,60,4,4,0,0
442,Mauritania: Government,909,Government of Mauritania - AQIM,1,0,Mauritania,442_909,9/15/2008,9/15/2008,7/22/2010,442_909_2008,9/15/2008,9/15/2008,7/22/2010,442_2008,Mauritania,2,,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,12,12,12,12,12,12,1,1,0,0
442,Mauritania: Government,909,Government of Mauritania - AQIM,1,0,Niger,442_909,7/22/2010,6/14/2012,,442_909_2012,7/22/2010,6/14/2012,,442_2012,Mauritania,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,54,56,92,54,56,92,11,11,0,0
11342,India: Garoland,11971,Government of India - GNLA,1,0,India,11342_11971,6/27/2010,1/18/2016,,11342_11971_2016,6/27/2010,1/18/2016,,11342_2016,India,1,Garoland,3,3,1,3,0,3,,4,13653_14685_2018,,,,,,,,,,,,,110,117,125,110,117,125,76,76,1,1
11344,Sudan: Abyei,11977,Government of Sudan - Republic of South Sudan,1,1,Sudan,11344_11977,5/1/2011,6/15/2011,,11344_11977_2011,5/1/2011,6/15/2011,,11344_2011,Sudan,1,Abyei,3,4,1,3,0,3,,4,11348_11989_2014,,,,,,,,,,,,,145,145,145,145,145,145,8,8,1,1
11345,South Sudan: Government,11805,Government of South Sudan - SSDM/A - Cobra Faction,1,1,South Sudan,11345_11805,4/27/2013,10/20/2013,,11345_11805_2013,8/19/2011,12/24/2018,,11345_2018,South Sudan,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,4210,5195,8873,76,76,130,306,4,0,0
11345,South Sudan: Government,11978,Government of South Sudan - SSDM/A,1,1,South Sudan,11345_11978,8/19/2011,12/19/2011,,11345_11978_2011,8/19/2011,12/24/2018,,11345_2018,South Sudan,2,,3,4,1,0,0,0,,3,11348_11989_2014,,,,,,,,,,,,,4210,5195,8873,105,105,143,306,6,0,0
11345,South Sudan: Government,11979,Government of South Sudan - SSLM/A,1,1,South Sudan,11345_11979,10/1/2011,3/30/2012,,11345_11979_2012,8/19/2011,12/24/2018,,11345_2018,South Sudan,2,,3,4,1,0,0,0,,3,11348_11989_2014,,,,,,,,,,,,,4210,5195,8873,248,248,320,306,9,0,0
11345,South Sudan: Government,12413,Government of South Sudan - SPLM/A - IO,1,1,South Sudan,11345_12413,12/15/2013,12/24/2018,,11345_12413_2018,8/19/2011,12/24/2018,,11345_2018,South Sudan,2,,3,4,2,0,0,0,4,2,309_663_2004,,,,,,,,,,,,,4210,5195,8873,3781,4766,8280,306,287,0,0
11346,Libya: Government,10885,Government of Libya - Forces of Muammar Gaddafi,1,1,Libya,11346_10885,8/27/2011,11/23/2011,,11346_10885_2011,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,3,,4,11346_15333_2017,,,,,,,,,,,,,4505,4559,7177,712,713,977,297,41,1,0
11346,Libya: Government,11980,Government of Libya - NTC,1,1,Libya,11346_11980,2/28/2011,8/24/2011,,11346_11980_2011,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,4,,5,11346_10885_2011,,,,,,,,,,,,,4505,4559,7177,3010,3049,5308,297,187,1,0
11346,Libya: Government,14059,Government of Libya - Forces of the House of Representatives,1,1,Libya,11346_14059,10/31/2014,11/10/2017,,11346_14059_2017,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,4505,4559,7177,459,459,493,297,33,0,0
11346,Libya: Government,14249,Government of Libya - Zintan Military Council,1,1,Libya,11346_14249,5/18/2014,10/14/2014,,11346_14249_2014,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,3,,4,11346_14059_2017,,,,,,,,,,,,,4505,4559,7177,143,143,143,297,9,1,0
11346,Libya: Government,15225,Government of Libya - Forces of Khalifa al-Ghawil,1,1,Libya,11346_15225,10/14/2016,7/10/2017,,11346_15225_2017,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,4505,4559,7177,81,81,82,297,6,0,0
11346,Libya: Government,15333,Government of Libya - PFLL,1,1,Libya,11346_15333,10/31/2017,11/12/2017,,11346_15333_2017,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,4505,4559,7177,70,70,98,297,2,0,0
11346,Libya: Government,15539,Government of Libya - ASL,1,0,Libya,11346_15539,9/19/2012,5/2/2014,,11346_15539_2014,2/28/2011,11/10/2017,,11346_2017,Libya,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,4505,4559,7177,30,44,76,297,19,0,0
11347,Mali: Government,11986,Government of Mali - Ansar Dine,1,0,Mali,11347_11986,1/17/2012,1/23/2017,,11347_11986_2017,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,1,0,0,3,,4,11347_15108_2018,,,,,,,,,,,,,1874,1916,2485,300,304,506,321,52,1,0
11347,Mali: Government,11987,Government of Mali - Military faction (Red Berets),1,0,Mali,11347_11987,4/30/2012,2/8/2013,,11347_11987_2013,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,2,0,0,0,,,,,,,,,,,,,,,,1874,1916,2485,29,29,91,321,3,0,0
11347,Mali: Government,12571,Government of Mali - MUJAO,1,1,Mali,11347_12571,1/11/2013,8/11/2013,,11347_12571_2013,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,1,0,0,3,2,2,11347_12575_2009,4,11347_12582_2015,,,,,,,,,,,1874,1916,2485,333,333,362,321,31,1,0
11347,Mali: Government,12575,Government of Mali - AQIM,1,1,Mali,11347_12575,6/8/2009,7/16/2009,1/11/2013,11347_12575_2009,6/8/2009,7/16/2009,1/17/2012,11347_2009,Mali,2,,3,4,1,2,2,1,1,1,11347_12578_2013,1,11347_12571_2013,,,,,,,,,4,3,54,87,93,54,87,93,5,5,0,0
11347,Mali: Government,12575,Government of Mali - AQIM,1,1,Mali,11347_12575,1/11/2013,2/20/2017,,11347_12575_2017,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,1,0,0,3,,4,11347_15108_2018,,,,,,,,,,,,,1874,1916,2485,480,482,611,321,62,1,0
11347,Mali: Government,12578,Government of Mali - Signed-in-Blood Battalion,1,1,Niger,11347_12578,2/19/2013,6/1/2013,,11347_12578_2013,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,1,0,0,3,2,2,11347_12575_2009,4,11347_12582_2015,,,,,,,,,,,1874,1916,2485,65,65,89,321,7,1,0
11347,Mali: Government,12582,Government of Mali - al-Murabitun,1,0,Mali,11347_12582,10/7/2013,4/15/2015,,11347_12582_2015,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,1,0,0,3,6,6,11347_12578_2013,6,11347_12571_2013,4,11347_12575_2017,4,14113_15259_2018,,,,,,,1874,1916,2485,65,65,66,321,16,1,0
11347,Mali: Government,15108,Government of Mali - JNIM,1,1,Mali,11347_15108,3/5/2017,12/30/2018,,11347_15108_2018,1/17/2012,12/30/2018,,11347_2018,Mali,2,,3,4,1,0,0,0,6,6,11347_11986_2017,6,11347_12582_2015,6,13611_14610_2017,3,360_15175_2018,,,,,,,1874,1916,2485,602,638,760,321,150,0,0
11348,South Sudan - Sudan,11989,Government of South Sudan - Government of Sudan,1,0,South Sudan,11348_11989,3/27/2012,11/3/2014,,11348_11989_2014,3/27/2012,11/3/2014,,11348_2014,"South Sudan, Sudan",1,Common border,2,4,1,0,0,0,,,,,,,,,,,,,,,,368,368,1178,368,368,1178,27,27,0,0
11349,China: East Turkestan
,11990,Government of China - ETIM,1,0,China,11349_11990,4/5/1990,4/6/1990,3/17/1999,11349_11990_1990,4/5/1990,4/6/1990,3/17/1999,11349_1990,China,1,East Turkestan
,3,3,1,1,1,1,,,,,,,,,,,,,,9,9,22,22,50,22,22,50,3,3,0,0
11349,China: East Turkestan
,11990,Government of China - ETIM,1,0,China,11349_11990,3/17/1999,12/14/1999,10/1/2003,11349_11990_1999,3/17/1999,12/14/1999,10/1/2003,11349_1999,China,1,East Turkestan
,3,3,1,1,1,1,,,,,,,,,,,,,,4,4,0,0,4,0,0,4,3,3,0,0
11349,China: East Turkestan
,11990,Government of China - ETIM,1,0,Pakistan,11349_11990,10/1/2003,10/31/2003,1/5/2007,11349_11990_2003,10/1/2003,10/31/2003,1/5/2007,11349_2003,China,1,East Turkestan
,3,3,1,1,1,1,,,,,,,,,,,,,,4,4,1,1,1,1,1,1,1,1,0,0
11349,China: East Turkestan
,11990,Government of China - ETIM,1,1,China,11349_11990,1/5/2007,8/29/2008,1/9/2017,11349_11990_2008,1/5/2007,8/29/2008,1/9/2017,11349_2008,China,1,East Turkestan
,3,3,1,1,1,1,,,,,,,,,,,,,,9,9,36,36,58,36,36,58,6,6,0,0
11349,China: East Turkestan
,11990,Government of China - ETIM,1,0,China,11349_11990,1/9/2017,2/14/2017,,11349_11990_2017,1/9/2017,2/14/2017,,11349_2017,China,1,East Turkestan
,3,3,1,1,1,0,,,,,,,,,,,,,,,,6,6,6,6,6,6,2,2,0,0
11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,1,0,Bangladesh,11350_10985,4/24/1994,4/24/1994,9/9/2002,11350_10985_1994,4/24/1994,4/24/1994,9/9/2002,11350_1994,Bangladesh,2,,3,3,1,1,2,1,,,,,,,,,,,,,,8,8,2,2,2,2,2,2,1,1,0,0
11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,1,0,Bangladesh,11350_10985,9/9/2002,11/9/2008,5/15/2010,11350_10985_2008,9/9/2002,5/15/2010,3/12/2017,11350_2010,Bangladesh,2,,3,3,1,1,2,1,1,1,11350_11991_2009,,,,,,,,,,,2,7,201,202,232,81,81,107,175,76,0,0
11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,1,0,Bangladesh,11350_10985,5/15/2010,5/15/2010,3/12/2017,11350_10985_2010,9/9/2002,5/15/2010,3/12/2017,11350_2010,Bangladesh,2,,3,3,1,1,2,1,,,,,,,,,,,,,,7,7,201,202,232,1,1,1,175,1,0,0
11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,1,0,Bangladesh,11350_10985,3/12/2017,12/27/2017,,11350_10985_2017,3/12/2017,12/27/2017,,11350_2017,Bangladesh,2,,3,3,1,1,0,1,,,,,,,,,,,,,,,,0,0,7,0,0,7,5,5,0,0
11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,1,0,Bangladesh,11350_11991,1/15/2004,10/3/2009,,11350_11991_2009,9/9/2002,5/15/2010,3/12/2017,11350_2010,Bangladesh,2,,3,3,1,1,2,1,2,2,11350_10985_2008,,,,,,,,,,,,7,201,202,232,119,120,124,175,98,0,0
11447,Ethiopia: Hararghe,10006,Government of Ethiopia - IGLF,1,0,Ethiopia,11447_10006,10/4/1991,3/25/1992,,11447_10006_1992,10/4/1991,3/25/1992,,11447_1992,Ethiopia,1,Hararghe,3,4,1,0,0,0,,,,,,,,,,,,,,,,109,109,359,109,109,359,5,5,0,0
11475,Myanmar (Burma): Nagaland,11018,Government of Myanmar (Burma) - NSCN-K,1,1,Myanmar (Burma),11475_11018,12/1/1991,12/31/1991,4/3/1995,11475_11018_1991,12/1/1991,12/31/1991,4/3/1995,11475_1991,Myanmar (Burma),1,Nagaland,3,3,1,1,1,1,,,,,,,,,,,,,,4,4,150,150,150,150,150,150,1,1,0,0
11475,Myanmar (Burma): Nagaland,11018,Government of Myanmar (Burma) - NSCN-K,1,1,Myanmar (Burma),11475_11018,4/3/1995,5/3/1995,2/1/2000,11475_11018_1995,4/3/1995,5/3/1995,2/1/2000,11475_1995,Myanmar (Burma),1,Nagaland,3,3,1,1,1,1,,,,,,,,,,,,,,5,5,33,33,33,33,33,33,3,3,0,0
11475,Myanmar (Burma): Nagaland,11018,Government of Myanmar (Burma) - NSCN-K,1,1,Myanmar (Burma),11475_11018,2/1/2000,5/18/2001,1/4/2004,11475_11018_2001,2/1/2000,5/18/2001,1/4/2004,11475_2001,Myanmar (Burma),1,Nagaland,3,3,1,1,1,1,,,,,,,,,,,,,,3,3,105,105,105,105,105,105,3,3,0,0
11475,Myanmar (Burma): Nagaland,11018,Government of Myanmar (Burma) - NSCN-K,1,1,Myanmar (Burma),11475_11018,1/4/2004,2/15/2007,9/14/2011,11475_11018_2007,1/4/2004,2/15/2007,9/14/2011,11475_2007,Myanmar (Burma),1,Nagaland,3,3,1,1,1,1,,,,,,,,,,,,,,4,4,332,347,352,332,347,352,11,11,0,0
11475,Myanmar (Burma): Nagaland,11018,Government of Myanmar (Burma) - NSCN-K,1,0,Myanmar (Burma),11475_11018,9/14/2011,9/14/2011,,11475_11018_2011,9/14/2011,9/14/2011,,11475_2011,Myanmar (Burma),1,Nagaland,3,3,1,3,0,3,,4,13653_14685_2018,,,,,,,,,,,,,5,5,5,5,5,5,1,1,1,1
11487,Malaysia: Sabah,12139,Government of Malaysia - Sultanate of Sulu,1,1,Philippines,11487_12139,3/1/2013,4/24/2013,,11487_12139_2013,3/1/2013,4/24/2013,,11487_2013,Malaysia,1,Sabah,3,3,1,0,0,0,,3,308_657_2016,,,,,,,,,,,,,68,70,122,68,70,122,14,14,0,0
13219,Ukraine: Government,14085,Government of Ukraine - Maidan,1,1,Ukraine,13219_14085,1/22/2014,2/20/2014,,13219_14085_2014,1/22/2014,2/20/2014,,13219_2014,Ukraine,2,,3,1,1,0,0,0,,,,,,,,,,,,,,,,88,88,107,88,88,107,6,6,0,0
13246,Ukraine: Donetsk,14124,Government of Ukraine - DPR,1,1,Ukraine,13246_14124,4/12/2014,9/16/2014,,13246_14124_2014,4/12/2014,9/16/2014,,13246_2014,Ukraine,1,Donetsk,4,1,1,3,0,3,,4,13306_14210_2015,3,13219_14085_2014,4,13306_15100_2018,,,,,,,,,1587,2021,2296,1587,2021,2296,115,115,1,1
13247,Ukraine: Lugansk,14184,Government of Ukraine - LPR,1,1,Ukraine,13247_14184,5/4/2014,8/26/2014,,13247_14184_2014,5/4/2014,8/26/2014,,13247_2014,Ukraine,1,Lugansk,4,1,1,3,0,3,,4,13306_14210_2015,3,13219_14085_2014,4,13306_15101_2018,,,,,,,,,712,712,1027,712,712,1027,37,37,1,1
13306,Ukraine: Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,1,1,Ukraine,13306_14210,9/17/2014,6/8/2015,,13306_14210_2015,9/17/2014,12/15/2018,,13306_2018,Ukraine,1,Novorossiya,4,1,1,0,0,0,6,6,13246_14124_2014,6,13247_14184_2014,,,,,,,,,,,3657,3767,4007,2612,2625,2750,835,282,0,0
